Timestamp=2025-07-19 23:20:52; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.218.154.32; ExternalIP=89.148.67.74; Action=Blocked; Domain=portal.zntkbgsubt.dev; QType=AAAA; RCode=NOERROR
Timestamp=2025-08-01 08:21:07; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.3.86.223; ExternalIP=79.116.109.91; Action=Blocked; Domain=www.ngqkzl.co; QType=SOA; RCode=NOERROR
Timestamp=2025-08-01 08:21:09; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.208.165.241; ExternalIP=21.252.210.160; Action=Blocked; Domain=updates.swebjnmve.net; QType=MX; RCode=REFUSED
Timestamp=2025-08-01 08:28:05; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.239.249.132; ExternalIP=179.56.230.185; Action=Allowed; Domain=mail.eqtttukw.co; QType=SRV; RCode=NXDOMAIN
Timestamp=2025-08-01 08:42:33; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.12.134.138; ExternalIP=14.167.179.30; Action=Allowed; Domain=api.grtscxo.dev; QType=NS; RCode=SERVFAIL
Timestamp=2025-08-01 08:46:54; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.166.121.232; ExternalIP=214.157.74.202; Action=Allowed; Domain=api.qpdvmeg.io; QType=AAAA; RCode=FORMERR
Timestamp=2025-08-01 09:14:03; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.168.215.100; ExternalIP=32.23.90.11; Action=Blocked; Domain=auth.cpiypsty.org; QType=PTR; RCode=FORMERR
Timestamp=2025-08-01 09:32:49; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.254.64.191; ExternalIP=93.70.4.209; Action=Allowed; Domain=repo.bczgdgi.biz; QType=SOA; RCode=FORMERR
Timestamp=2025-08-01 09:33:11; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.128.72.47; ExternalIP=187.19.163.226; Action=Allowed; Domain=www.chdsupwx.org; QType=SOA; RCode=NOERROR
Timestamp=2025-08-01 09:34:21; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.145.191.200; ExternalIP=219.149.53.142; Action=Blocked; Domain=status.ttrweg.co; QType=SRV; RCode=NXDOMAIN
Timestamp=2025-08-01 09:40:52; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.116.155.124; ExternalIP=123.203.142.189; Action=Allowed; Domain=status.omvsex.co; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-08-01 09:44:22; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.87.49.184; ExternalIP=223.82.178.50; Action=Allowed; Domain=status.gszghnjnh.dev; QType=CAA; RCode=SERVFAIL
Timestamp=2025-08-01 09:54:14; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.190.89.50; ExternalIP=141.192.32.235; Action=Allowed; Domain=portal.gcumpeghl.biz; QType=PTR; RCode=NXDOMAIN
Timestamp=2025-08-01 09:55:11; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.41.156.135; ExternalIP=211.247.22.238; Action=Allowed; Domain=login.aqhmwrlnb.co; QType=A; RCode=NXDOMAIN
Timestamp=2025-08-01 09:56:39; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.154.212.15; ExternalIP=126.117.227.204; Action=Blocked; Domain=auth.ibnjzaje.xyz; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-08-01 10:02:11; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.112.183.188; ExternalIP=152.93.32.230; Action=Blocked; Domain=assets.kgfnytvi.info; QType=NS; RCode=NXDOMAIN
Timestamp=2025-08-01 10:04:00; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.176.126.202; ExternalIP=144.129.1.233; Action=Blocked; Domain=api.gqtyuml.org; QType=CAA; RCode=FORMERR
Timestamp=2025-08-01 10:08:13; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.167.55.34; ExternalIP=179.39.78.122; Action=Allowed; Domain=api.sueivgriv.info; QType=PTR; RCode=REFUSED
Timestamp=2025-08-01 10:08:38; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.79.113.159; ExternalIP=55.100.48.130; Action=Allowed; Domain=cdn.cxepjti.com; QType=A; RCode=NOERROR
Timestamp=2025-08-01 10:23:05; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.81.48.183; ExternalIP=213.104.165.181; Action=Blocked; Domain=secure.nazuxoyhr.com; QType=MX; RCode=NOERROR
Timestamp=2025-08-01 10:36:46; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.153.189.223; ExternalIP=182.254.65.195; Action=Allowed; Domain=repo.tgushyrox.co; QType=NS; RCode=FORMERR
Timestamp=2025-08-01 11:07:35; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.207.152.81; ExternalIP=100.42.192.129; Action=Allowed; Domain=updates.oxtelgw.dev; QType=PTR; RCode=REFUSED
Timestamp=2025-08-01 11:18:20; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.72.87.190; ExternalIP=219.249.130.188; Action=Allowed; Domain=secure.cerkavzkxn.net; QType=TXT; RCode=NOERROR
Timestamp=2025-08-01 11:32:20; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.68.244.33; ExternalIP=136.44.85.83; Action=Blocked; Domain=login.iwfkpc.xyz; QType=TXT; RCode=NOERROR
Timestamp=2025-08-01 11:35:17; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.104.245.152; ExternalIP=94.88.228.128; Action=Blocked; Domain=portal.yfhzpfmnrw.info; QType=SRV; RCode=SERVFAIL
Timestamp=2025-08-01 11:40:36; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.202.240.23; ExternalIP=43.126.107.151; Action=Blocked; Domain=status.qpzaba.xyz; QType=NS; RCode=SERVFAIL
Timestamp=2025-08-01 11:40:52; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.183.177.188; ExternalIP=107.83.183.15; Action=Blocked; Domain=cdn.jwbwkjafc.dev; QType=SOA; RCode=NOERROR
Timestamp=2025-08-01 11:44:50; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.228.230.67; ExternalIP=212.158.201.249; Action=Allowed; Domain=api.emdnyozy.net; QType=SRV; RCode=NOERROR
Timestamp=2025-08-01 11:50:51; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.198.81.123; ExternalIP=56.238.42.228; Action=Blocked; Domain=secure.kfiiplrszu.info; QType=A; RCode=NOERROR
Timestamp=2025-08-01 11:53:39; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.238.126.197; ExternalIP=199.228.144.252; Action=Blocked; Domain=login.filvaeoy.com; QType=SRV; RCode=FORMERR
Timestamp=2025-08-01 12:05:59; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.155.86.105; ExternalIP=84.208.235.209; Action=Allowed; Domain=repo.kleayhbsqi.biz; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-01 12:07:52; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.89.19.8; ExternalIP=92.23.254.227; Action=Allowed; Domain=cdn.nfcemncrk.xyz; QType=AAAA; RCode=NXDOMAIN
Timestamp=2025-08-01 12:10:55; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.175.95.193; ExternalIP=46.141.62.233; Action=Allowed; Domain=secure.dxcnxpoveq.info; QType=TXT; RCode=REFUSED
Timestamp=2025-08-01 12:26:26; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.149.206.58; ExternalIP=196.75.2.74; Action=Blocked; Domain=login.vuock.biz; QType=NS; RCode=FORMERR
Timestamp=2025-08-01 12:45:07; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.57.189.187; ExternalIP=207.246.57.240; Action=Blocked; Domain=repo.xojns.net; QType=A; RCode=NOERROR
Timestamp=2025-08-01 12:55:45; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.243.114.220; ExternalIP=191.68.132.249; Action=Blocked; Domain=repo.gbixwix.co; QType=SOA; RCode=SERVFAIL
Timestamp=2025-08-01 12:56:41; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.223.144.2; ExternalIP=193.25.6.174; Action=Allowed; Domain=auth.kxvapgwee.dev; QType=SRV; RCode=NOERROR
Timestamp=2025-08-01 12:58:09; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.87.78.195; ExternalIP=195.22.227.164; Action=Allowed; Domain=portal.ipeftcgn.org; QType=CAA; RCode=REFUSED
Timestamp=2025-08-01 13:01:21; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.180.139.236; ExternalIP=37.86.62.11; Action=Blocked; Domain=login.ignzw.org; QType=SRV; RCode=NOERROR
Timestamp=2025-08-01 13:02:04; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.51.58.235; ExternalIP=162.250.114.189; Action=Allowed; Domain=portal.jmnfeoea.io; QType=MX; RCode=NXDOMAIN
Timestamp=2025-08-01 13:16:57; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.3.73.205; ExternalIP=98.164.199.72; Action=Allowed; Domain=repo.qbfiko.io; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-08-01 13:20:01; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.80.62.229; ExternalIP=47.142.103.61; Action=Allowed; Domain=assets.cjauxcphh.com; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-08-01 13:20:40; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.93.55.68; ExternalIP=64.117.104.8; Action=Blocked; Domain=auth.etrfujshzz.net; QType=SOA; RCode=FORMERR
Timestamp=2025-08-01 13:37:34; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.96.68.212; ExternalIP=170.101.134.135; Action=Blocked; Domain=api.uidgqdz.co; QType=CAA; RCode=REFUSED
Timestamp=2025-08-01 13:52:16; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.194.78.52; ExternalIP=84.102.7.48; Action=Allowed; Domain=repo.hqojn.xyz; QType=SRV; RCode=NOERROR
Timestamp=2025-08-01 13:59:50; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.110.122.238; ExternalIP=206.236.102.219; Action=Blocked; Domain=mail.lawtpuh.info; QType=PTR; RCode=NOERROR
Timestamp=2025-08-01 14:02:48; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.141.207.232; ExternalIP=127.166.70.49; Action=Blocked; Domain=auth.hupgpdthbi.com; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-01 14:14:38; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.227.5.38; ExternalIP=120.160.49.196; Action=Allowed; Domain=portal.lleprqvvz.dev; QType=AAAA; RCode=NXDOMAIN
Timestamp=2025-08-01 14:23:35; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.154.99.59; ExternalIP=176.101.121.193; Action=Allowed; Domain=api.pcftqknw.io; QType=CAA; RCode=NOERROR
Timestamp=2025-08-01 14:39:52; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.243.115.247; ExternalIP=103.211.214.143; Action=Allowed; Domain=repo.oewgp.net; QType=AAAA; RCode=NOERROR
Timestamp=2025-08-01 14:40:11; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.54.227.249; ExternalIP=178.122.139.80; Action=Blocked; Domain=secure.islzsqrw.xyz; QType=NS; RCode=NOERROR
Timestamp=2025-08-01 14:43:21; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.2.40.30; ExternalIP=105.5.244.21; Action=Allowed; Domain=login.zmlgot.com; QType=CAA; RCode=SERVFAIL
Timestamp=2025-08-01 14:44:24; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.132.52.66; ExternalIP=160.54.145.136; Action=Allowed; Domain=api.thtip.org; QType=CAA; RCode=NOERROR
Timestamp=2025-08-01 14:46:50; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.64.114.92; ExternalIP=30.132.43.194; Action=Allowed; Domain=status.kdhgm.co; QType=NS; RCode=NXDOMAIN
Timestamp=2025-08-01 15:06:37; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.92.184.141; ExternalIP=159.188.156.14; Action=Allowed; Domain=secure.xsfhh.biz; QType=AAAA; RCode=NOERROR
Timestamp=2025-08-01 15:08:09; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.205.168.38; ExternalIP=168.178.19.64; Action=Allowed; Domain=repo.dkqvfty.co; QType=SOA; RCode=REFUSED
Timestamp=2025-08-01 15:11:36; Identity=charlie@example.com; Device=LINUX-WS01; InternalIP=10.7.2.161; ExternalIP=9.36.79.97; Action=Blocked; Domain=login.btmrup.io; QType=TXT; RCode=SERVFAIL
Timestamp=2025-08-01 15:14:56; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.231.148.20; ExternalIP=155.46.168.149; Action=Allowed; Domain=auth.bcysjc.com; QType=PTR; RCode=SERVFAIL
Timestamp=2025-08-01 15:19:33; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.194.56.157; ExternalIP=58.0.195.94; Action=Allowed; Domain=vpn.yjceuygqrr.dev; QType=A; RCode=REFUSED
Timestamp=2025-08-01 15:23:30; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.172.105.32; ExternalIP=9.198.121.194; Action=Blocked; Domain=auth.vkmuvjja.co; QType=TXT; RCode=FORMERR
Timestamp=2025-08-01 15:25:04; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.205.114.85; ExternalIP=185.25.167.76; Action=Blocked; Domain=portal.meyasdv.biz; QType=A; RCode=FORMERR
Timestamp=2025-08-01 15:40:27; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.119.238.35; ExternalIP=78.214.175.81; Action=Allowed; Domain=www.uqjlmgidj.info; QType=AAAA; RCode=NXDOMAIN
Timestamp=2025-08-01 15:40:53; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.252.133.25; ExternalIP=141.118.175.243; Action=Allowed; Domain=vpn.uomnliqv.io; QType=SRV; RCode=REFUSED
Timestamp=2025-08-01 15:50:22; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.247.164.116; ExternalIP=142.171.42.59; Action=Blocked; Domain=auth.bdjupbplo.org; QType=SRV; RCode=REFUSED
Timestamp=2025-08-01 16:14:57; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.144.20.163; ExternalIP=145.109.231.18; Action=Blocked; Domain=portal.kstzg.com; QType=SRV; RCode=SERVFAIL
Timestamp=2025-08-01 16:20:40; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.38.145.40; ExternalIP=100.145.100.147; Action=Blocked; Domain=api.iylpvhk.net; QType=PTR; RCode=REFUSED
Timestamp=2025-08-01 16:21:12; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.15.252.228; ExternalIP=173.147.236.180; Action=Blocked; Domain=status.ynzjvopn.info; QType=PTR; RCode=SERVFAIL
Timestamp=2025-08-01 16:22:56; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.10.154.236; ExternalIP=129.129.69.15; Action=Blocked; Domain=cdn.ekdsz.dev; QType=SRV; RCode=FORMERR
Timestamp=2025-08-01 16:29:54; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.226.218.184; ExternalIP=37.114.21.58; Action=Blocked; Domain=portal.sspjloyri.xyz; QType=PTR; RCode=FORMERR
Timestamp=2025-08-01 16:43:41; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.196.101.102; ExternalIP=116.247.147.109; Action=Allowed; Domain=auth.jjyjngd.io; QType=MX; RCode=NXDOMAIN
Timestamp=2025-08-01 16:47:32; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.132.29.204; ExternalIP=19.177.146.179; Action=Blocked; Domain=updates.fnkbgx.biz; QType=PTR; RCode=REFUSED
Timestamp=2025-08-01 16:55:04; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.22.244.76; ExternalIP=122.113.52.120; Action=Blocked; Domain=portal.wrjjc.org; QType=MX; RCode=SERVFAIL
Timestamp=2025-08-01 16:57:57; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.182.6.155; ExternalIP=169.42.139.236; Action=Allowed; Domain=portal.pfqhi.co; QType=PTR; RCode=NXDOMAIN
Timestamp=2025-08-01 16:59:50; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.118.186.215; ExternalIP=84.174.248.153; Action=Allowed; Domain=login.dxeff.info; QType=MX; RCode=REFUSED
Timestamp=2025-08-01 17:09:31; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.113.120.97; ExternalIP=107.159.100.16; Action=Blocked; Domain=updates.nzjhbighwr.dev; QType=A; RCode=FORMERR
Timestamp=2025-08-01 17:11:30; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.180.225.221; ExternalIP=24.4.60.67; Action=Allowed; Domain=assets.kggaqzb.info; QType=NS; RCode=NXDOMAIN
Timestamp=2025-08-01 17:12:45; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.221.212.152; ExternalIP=57.69.201.205; Action=Blocked; Domain=vpn.glemwkbf.io; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-08-01 17:15:19; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.241.234.96; ExternalIP=57.58.113.192; Action=Allowed; Domain=repo.fuadfyzmrb.xyz; QType=NS; RCode=REFUSED
Timestamp=2025-08-01 17:16:24; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.55.46.87; ExternalIP=84.173.160.213; Action=Allowed; Domain=mail.kumwbge.net; QType=NS; RCode=REFUSED
Timestamp=2025-08-01 17:20:52; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.40.223.46; ExternalIP=220.226.64.121; Action=Allowed; Domain=portal.sfuzilafrm.net; QType=AAAA; RCode=FORMERR
Timestamp=2025-08-01 17:21:37; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.182.174.38; ExternalIP=151.137.240.104; Action=Allowed; Domain=cdn.kzrpj.io; QType=MX; RCode=SERVFAIL
Timestamp=2025-08-01 18:35:14; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.214.174.38; ExternalIP=218.26.72.205; Action=Blocked; Domain=repo.wwfye.biz; QType=PTR; RCode=FORMERR
Timestamp=2025-08-01 18:46:20; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.204.148.78; ExternalIP=94.137.163.248; Action=Blocked; Domain=portal.dbccrmc.org; QType=MX; RCode=REFUSED
Timestamp=2025-08-01 18:46:30; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.164.75.64; ExternalIP=145.154.183.6; Action=Blocked; Domain=assets.unbkmeoyy.info; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-01 18:57:25; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.250.251.78; ExternalIP=160.238.124.246; Action=Blocked; Domain=login.pbezvhmp.io; QType=A; RCode=NOERROR
Timestamp=2025-08-01 19:02:25; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.65.34.158; ExternalIP=187.32.56.64; Action=Blocked; Domain=secure.cwbcdnpjn.org; QType=AAAA; RCode=FORMERR
Timestamp=2025-08-01 19:03:22; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.90.74.161; ExternalIP=175.210.135.204; Action=Allowed; Domain=portal.cclqq.org; QType=CAA; RCode=NOERROR
Timestamp=2025-08-01 19:04:27; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.16.46.200; ExternalIP=195.63.254.153; Action=Allowed; Domain=repo.hfklqhjtaw.dev; QType=MX; RCode=SERVFAIL
Timestamp=2025-08-01 19:06:26; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.9.184.111; ExternalIP=63.219.67.10; Action=Allowed; Domain=auth.qcmvbcxx.biz; QType=MX; RCode=SERVFAIL
Timestamp=2025-08-01 19:17:43; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.215.110.195; ExternalIP=47.56.195.110; Action=Allowed; Domain=updates.voxsgoj.xyz; QType=MX; RCode=FORMERR
Timestamp=2025-08-01 19:27:58; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.141.93.169; ExternalIP=69.114.106.132; Action=Blocked; Domain=repo.btyqnl.io; QType=PTR; RCode=NOERROR
Timestamp=2025-08-01 19:34:00; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.126.11.128; ExternalIP=133.239.94.222; Action=Allowed; Domain=mail.pyqsto.dev; QType=A; RCode=FORMERR
Timestamp=2025-08-01 19:37:59; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.205.202.81; ExternalIP=185.75.192.182; Action=Allowed; Domain=assets.xlstvqex.info; QType=NS; RCode=NXDOMAIN
Timestamp=2025-08-01 20:04:59; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.70.165.224; ExternalIP=93.55.46.145; Action=Blocked; Domain=auth.wbuzhsk.net; QType=SRV; RCode=REFUSED
Timestamp=2025-08-01 20:05:14; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.160.184.244; ExternalIP=125.172.163.208; Action=Blocked; Domain=assets.frcgj.org; QType=NS; RCode=NOERROR
Timestamp=2025-08-01 20:15:02; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.102.105.84; ExternalIP=99.210.178.162; Action=Blocked; Domain=mail.xxgadir.net; QType=SOA; RCode=NXDOMAIN
Timestamp=2025-08-01 20:16:25; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.170.60.223; ExternalIP=211.197.186.64; Action=Blocked; Domain=auth.urqhb.info; QType=MX; RCode=NOERROR
Timestamp=2025-08-01 20:20:01; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.209.66.85; ExternalIP=11.149.222.200; Action=Blocked; Domain=vpn.jwrcov.biz; QType=MX; RCode=NOERROR
Timestamp=2025-08-01 20:33:14; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.80.66.94; ExternalIP=51.130.121.38; Action=Blocked; Domain=vpn.wdhosvdazh.io; QType=PTR; RCode=REFUSED
Timestamp=2025-08-01 20:34:49; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.244.54.93; ExternalIP=143.13.173.190; Action=Allowed; Domain=api.bqgraiaj.biz; QType=SOA; RCode=FORMERR
Timestamp=2025-08-01 20:42:54; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.111.12.36; ExternalIP=96.147.234.100; Action=Blocked; Domain=www.tlgsrk.co; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-01 20:43:20; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.224.149.48; ExternalIP=46.210.40.214; Action=Blocked; Domain=auth.wmtry.io; QType=A; RCode=SERVFAIL
Timestamp=2025-08-01 20:51:25; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.216.192.136; ExternalIP=95.220.43.44; Action=Allowed; Domain=secure.owdgof.org; QType=A; RCode=REFUSED
Timestamp=2025-08-01 20:54:50; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.207.107.28; ExternalIP=166.254.251.31; Action=Allowed; Domain=repo.pnsajx.biz; QType=NS; RCode=SERVFAIL
Timestamp=2025-08-01 20:58:26; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.195.50.23; ExternalIP=223.87.255.128; Action=Allowed; Domain=mail.vdrxcwnu.dev; QType=SOA; RCode=NOERROR
Timestamp=2025-08-01 21:09:09; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.85.127.214; ExternalIP=66.15.223.53; Action=Allowed; Domain=www.vaqtthr.biz; QType=CAA; RCode=NOERROR
Timestamp=2025-08-01 21:15:18; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.27.122.206; ExternalIP=184.240.129.213; Action=Allowed; Domain=api.ojsatsda.xyz; QType=SRV; RCode=NXDOMAIN
Timestamp=2025-08-01 21:16:26; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.226.101.226; ExternalIP=70.219.163.60; Action=Blocked; Domain=status.cfrxdbqupq.com; QType=TXT; RCode=REFUSED
Timestamp=2025-08-01 21:20:36; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.67.214.213; ExternalIP=137.199.40.4; Action=Allowed; Domain=auth.avtswsqv.info; QType=A; RCode=NXDOMAIN
